fuente,tipo_fuente,fecha_captura,url,categoria,producto_raw,marca,presentacion,unidad_base,cantidad_empaque,precio_empaque,precio_unitario,min_piezas,precio_escalon,moneda,minimo_compra_pedido,notas,id_producto_proveedor
Exprezo,mayorista,2026-08-12,,,Queso Oaxaca Calderón (3.1 Kg),,1000 g,g,1,127.9,127.9,1,,MXN,,,exprezo-789-queso-oaxaca-calder-n-3-1-kg-
Exprezo,mayorista,2026-08-12,,,Queso de Puerco Fud (3.8 Kg),,8000 g,g,1,120.5,120.5,1,,MXN,,,exprezo-790-queso-de-puerco-fud-3-8-kg-
Exprezo,mayorista,2026-08-12,,,Sachicha de Pavo Premium San Antonio por Kilo (2.5 kg),,5000 g,g,1,48.7,48.7,1,,MXN,,,exprezo-791-sachicha-de-pavo-premium-san-antonio-por
Exprezo,mayorista,2026-08-12,,,Jamón de Pavo Virginia Alpino (3.2 Kg),,2000 g,g,1,123.0,123.0,1,,MXN,,,exprezo-792-jam-n-de-pavo-virginia-alpino-3-2-kg-
Exprezo,mayorista,2026-08-12,,,Jamón Cocido de Pavo y Cerdo San Antonio,,,pza,1,56.2,56.2,1,,MXN,,,exprezo-793-jam-n-cocido-de-pavo-y-cerdo-san-antonio
Exprezo,mayorista,2026-08-12,,,Yoghurt para Beber Bonyur Sabor Fresa de 450 gr,,450 g,g,1,13.19,13.19,1,,MXN,,sitio_reporta_unidad=14.6 (no se usa; se calcula),exprezo-794-yoghurt-para-beber-bonyur-sabor-fresa-de
Exprezo,mayorista,2026-08-12,,,Pierna Española Manantiales (3.5 Kg),,5000 g,g,1,111.3,111.3,1,,MXN,,,exprezo-795-pierna-espa-ola-manantiales-3-5-kg-
Exprezo,mayorista,2026-08-12,,,Queso Oaxaca Mini Cataviña Por KG,,,pza,1,147.8,147.8,1,,MXN,,,exprezo-796-queso-oaxaca-mini-catavi-a-por-kg
Exprezo,mayorista,2026-08-12,,,Yogurt Batido Yoplait Natural Endulzado 1kg,,1000 g,g,1,46.6,46.6,1,,MXN,,sitio_reporta_unidad=46.6 (no se usa; se calcula),exprezo-797-yogurt-batido-yoplait-natural-endulzado-
Exprezo,mayorista,2026-08-12,,,Mortadela Duby (5.9 Kg),,9000 g,g,1,47.5,47.5,1,,MXN,,,exprezo-798-mortadela-duby-5-9-kg-
Exprezo,mayorista,2026-08-12,,,Queso Tipo Panela Cataviña Por KG (3),,,pza,1,120.6,120.6,1,,MXN,,,exprezo-799-queso-tipo-panela-catavi-a-por-kg-3-
Exprezo,mayorista,2026-08-12,,,Queso Mozzarella para Pizza Saucito (2.5 Kg),,5000 g,g,1,101.9,101.9,1,,MXN,,,exprezo-800-queso-mozzarella-para-pizza-saucito-2-5-
Exprezo,mayorista,2026-08-12,,,Queso De Puerco Mi Buen (4.2 Kg),,2000 g,g,1,78.9,78.9,1,,MXN,,,exprezo-801-queso-de-puerco-mi-buen-4-2-kg-
Exprezo,mayorista,2026-08-12,,,Salchicha para Hot Dog San Millan por Kilo (2.5kg),,5000 g,g,1,29.0,29.0,1,,MXN,,,exprezo-802-salchicha-para-hot-dog-san-millan-por-ki
Exprezo,mayorista,2026-08-12,,,Jamón de Pierna de Cerdo horneado Nutri Deli,,,pza,1,80.5,80.5,1,,MXN,,,exprezo-803-jam-n-de-pierna-de-cerdo-horneado-nutri-
Exprezo,mayorista,2026-08-12,,,Salchicha para Hot Dog Nutri Deli por Kilo (3kg),,3000 g,g,1,42.5,42.5,1,,MXN,,,exprezo-804-salchicha-para-hot-dog-nutri-deli-por-ki
Exprezo,mayorista,2026-08-12,,,Yoghurt Yoplait Griego sabor Coco 145g,,145 g,g,1,11.87,11.87,1,,MXN,,sitio_reporta_unidad=12.8 (no se usa; se calcula),exprezo-805-yoghurt-yoplait-griego-sabor-coco-145g
Exprezo,mayorista,2026-08-12,,,Longaniza Vanesa por kilo,,,pza,1,65.9,65.9,1,,MXN,,,exprezo-806-longaniza-vanesa-por-kilo
Exprezo,mayorista,2026-08-12,,,Jamón Eco de Cerdo Galy (4.8 Kg),,8000 g,g,1,61.9,61.9,1,,MXN,,,exprezo-807-jam-n-eco-de-cerdo-galy-4-8-kg-
Exprezo,mayorista,2026-08-12,,,Queso Estilo Mozzarella Alpino Por KG,,,pza,1,106.0,106.0,1,,MXN,,,exprezo-808-queso-estilo-mozzarella-alpino-por-kg
Exprezo,mayorista,2026-08-12,,,Chorizo Boloña,,,pza,1,106.5,106.5,1,,MXN,,,exprezo-809-chorizo-bolo-a
Exprezo,mayorista,2026-08-12,,,Queso Oaxaca Vanesa peso promedio por pieza 2kg,,2000 g,g,1,115.5,115.5,1,,MXN,,,exprezo-810-queso-oaxaca-vanesa-peso-promedio-por-pi
Exprezo,mayorista,2026-08-12,,,Paquete de Jamón de Pavo Rebanado Fud con 450 gr,,450 g,g,1,89.0,89.0,1,,MXN,,sitio_reporta_unidad=95.6 (no se usa; se calcula),exprezo-811-paquete-de-jam-n-de-pavo-rebanado-fud-co
Exprezo,mayorista,2026-08-12,,,Paquete de Sachicha Frankfurt de Pavo Alpino 1 kg,,1000 g,g,1,51.9,51.9,1,,MXN,,sitio_reporta_unidad=51.9 (no se usa; se calcula),exprezo-812-paquete-de-sachicha-frankfurt-de-pavo-al
Exprezo,mayorista,2026-08-12,,,Salchicha de Pavo Frankfurt Chimex 32 Pzas. (2 Kg),,2000 g,g,1,53.9,53.9,1,,MXN,,,exprezo-813-salchicha-de-pavo-frankfurt-chimex-32-pz
Exprezo,mayorista,2026-08-12,,,Paquete de Queso Amarillo Del Rancho 1.8kg,,8000 g,g,1,102.0,102.0,1,,MXN,,sitio_reporta_unidad=113.4 (no se usa; se calcula),exprezo-814-paquete-de-queso-amarillo-del-rancho-1-8
Exprezo,mayorista,2026-08-12,,,Pepperoni Galicia (1 Kg),,1000 g,g,1,112.0,112.0,1,,MXN,,,exprezo-815-pepperoni-galicia-1-kg-
Exprezo,mayorista,2026-08-12,,,Queso Estilo Sierra Premier Delicias,,,pza,1,57.9,57.9,1,,MXN,,,exprezo-816-queso-estilo-sierra-premier-delicias
Exprezo,mayorista,2026-08-12,,,Queso Panela Calderón Por KG,,,pza,1,114.9,114.9,1,,MXN,,,exprezo-817-queso-panela-calder-n-por-kg
Exprezo,mayorista,2026-08-12,,,Queso Gouda ZWAN Por KG,,,pza,1,150.0,150.0,1,,MXN,,,exprezo-818-queso-gouda-zwan-por-kg
Exprezo,mayorista,2026-08-12,,,Jamón de Pierna Mandolina Galy Por Kg,,,pza,1,77.0,77.0,1,,MXN,,,exprezo-819-jam-n-de-pierna-mandolina-galy-por-kg
Exprezo,mayorista,2026-08-12,,,JAMÓN (RECORTE),,,pza,1,42.0,42.0,1,,MXN,,,exprezo-820-jam-n-recorte-
Exprezo,mayorista,2026-08-12,,,Paquete de Chistorra Galicia 250 gr.,,250 g,g,1,32.3,32.3,1,,MXN,,sitio_reporta_unidad=32.3 (no se usa; se calcula),exprezo-821-paquete-de-chistorra-galicia-250-gr-
Exprezo,mayorista,2026-08-12,,,Yogurt Casa Blanca Sabor Fresa 4kg,,4000 g,g,1,90.0,90.0,1,,MXN,,sitio_reporta_unidad=90.0 (no se usa; se calcula),exprezo-822-yogurt-casa-blanca-sabor-fresa-4kg
Exprezo,mayorista,2026-08-12,,,Chorizo Vanesa por Kilo,,,pza,1,65.9,65.9,1,,MXN,,,exprezo-823-chorizo-vanesa-por-kilo
Exprezo,mayorista,2026-08-12,,,Queso Manchego La Villita (3.3 Kg),,3000 g,g,1,178.6,178.6,1,,MXN,,,exprezo-824-queso-manchego-la-villita-3-3-kg-
Exprezo,mayorista,2026-08-12,,,Yogurt Casa Blanca Sabor Durazno 4Kg,,4000 g,g,1,90.0,90.0,1,,MXN,,sitio_reporta_unidad=90.0 (no se usa; se calcula),exprezo-825-yogurt-casa-blanca-sabor-durazno-4kg
Exprezo,mayorista,2026-08-12,,,Yoghurt Lala con Fresa Bote con 900 gr,,900 g,g,1,47.52,47.52,1,,MXN,,sitio_reporta_unidad=54.0 (no se usa; se calcula),exprezo-826-yoghurt-lala-con-fresa-bote-con-900-gr
Exprezo,mayorista,2026-08-12,,,Yoghurt Lala con Durazno Bote con 900 gr,,900 g,g,1,47.52,47.52,1,,MXN,,sitio_reporta_unidad=54.0 (no se usa; se calcula),exprezo-827-yoghurt-lala-con-durazno-bote-con-900-gr
Exprezo,mayorista,2026-08-12,,,Queso Gouda Quesadilla Bafar (3.1 Kg),,1000 g,g,1,137.2,137.2,1,,MXN,,,exprezo-828-queso-gouda-quesadilla-bafar-3-1-kg-
Exprezo,mayorista,2026-08-12,,,Caja de Mazapan Gigante De La Rosa 20 Pzas de 50 grc/u,,20 pza,pza,20,95.72,4.786,1,,MXN,,sitio_reporta_unidad=100.8 (no se usa; se calcula),exprezo-829-caja-de-mazapan-gigante-de-la-rosa-20-pz
Exprezo,mayorista,2026-08-12,,,Cuadreta de Pastillas Halls Miel 12 pzas,,12 pza,pza,12,63.98,5.3317,1,,MXN,,sitio_reporta_unidad=65.6 (no se usa; se calcula),exprezo-830-cuadreta-de-pastillas-halls-miel-12-pzas
Exprezo,mayorista,2026-08-12,,,Caja de Mazapan Grande De La Rosa 30 Pzas de 28 grc/u,,30 pza,pza,30,83.05,2.7683,1,,MXN,,sitio_reporta_unidad=87.5 (no se usa; se calcula),exprezo-831-caja-de-mazapan-grande-de-la-rosa-30-pza
Exprezo,mayorista,2026-08-12,,,Chicles Orbit 4s Menta 40 pzas Exhibidor,,40 pza,pza,40,86.0,2.15,1,,MXN,,sitio_reporta_unidad=87.8 (no se usa; se calcula),exprezo-832-chicles-orbit-4s-menta-40-pzas-exhibidor
Exprezo,mayorista,2026-08-12,,,Pastillas Halls Negras Extra Strong pack con 12 pzas,,12 pza,pza,12,63.98,5.3317,1,,MXN,,sitio_reporta_unidad=65.6 (no se usa; se calcula),exprezo-833-pastillas-halls-negras-extra-strong-pack
Exprezo,mayorista,2026-08-12,,,Caja de Chicle Trident White 4s Menta 40 pzas,,40 pza,pza,40,77.4,1.935,1,,MXN,,sitio_reporta_unidad=81.5 (no se usa; se calcula),exprezo-834-caja-de-chicle-trident-white-4s-menta-40
Exprezo,mayorista,2026-08-12,,,Chicles Orbit 4s Polar Mint 40 pzas Exhibidor,,40 pza,pza,40,86.0,2.15,1,,MXN,,sitio_reporta_unidad=87.8 (no se usa; se calcula),exprezo-835-chicles-orbit-4s-polar-mint-40-pzas-exhi
Exprezo,mayorista,2026-08-12,,,Chicles Orbit 4s Hierba Buena 40 pzas Exhibidor,,40 pza,pza,40,86.0,2.15,1,,MXN,,sitio_reporta_unidad=87.8 (no se usa; se calcula),exprezo-836-chicles-orbit-4s-hierba-buena-40-pzas-ex
Exprezo,mayorista,2026-08-12,,,Caja de Chicle Trident White 4s Yerbabuena 40 pzas,,40 pza,pza,40,77.4,1.935,1,,MXN,,sitio_reporta_unidad=81.5 (no se usa; se calcula),exprezo-837-caja-de-chicle-trident-white-4s-yerbabue
Exprezo,mayorista,2026-08-12,,,Tira de Paleta Tutsi chupa Pop con 24 pzas,,24 pza,pza,24,90.41,3.7671,1,,MXN,,sitio_reporta_unidad=92.9 (no se usa; se calcula),exprezo-838-tira-de-paleta-tutsi-chupa-pop-con-24-pz
Exprezo,mayorista,2026-08-12,,,Bolsa de Pasitas con Chocolate Laposse 45 gr.,,45 g,g,1,12.25,12.25,1,,MXN,,sitio_reporta_unidad=13.1 (no se usa; se calcula),exprezo-839-bolsa-de-pasitas-con-chocolate-laposse-4
Exprezo,mayorista,2026-08-12,,,Bolsa de Paleta Tarrito Vero con 40 pzas 640 gr,,640 g,g,1,66.23,66.23,1,,MXN,,sitio_reporta_unidad=68.5 (no se usa; se calcula),exprezo-840-bolsa-de-paleta-tarrito-vero-con-40-pzas
Exprezo,mayorista,2026-08-12,,,Caja de Chocolate Kit Kat con 9 pzas,,9 pza,pza,9,139.7,15.5222,1,,MXN,,sitio_reporta_unidad=140.9 (no se usa; se calcula),exprezo-841-caja-de-chocolate-kit-kat-con-9-pzas
Exprezo,mayorista,2026-08-12,,,Chocolate Relleno MilkyWay Pack De 6 Piezas,,6 pza,pza,6,92.0,15.3333,1,,MXN,,sitio_reporta_unidad=94.0 (no se usa; se calcula),exprezo-842-chocolate-relleno-milkyway-pack-de-6-pie
Exprezo,mayorista,2026-08-12,,,Caja de Huevo Kinder Sorpresa Niña 8pzas,,8 pza,pza,8,165.21,20.6513,1,,MXN,,sitio_reporta_unidad=169.1 (no se usa; se calcula),exprezo-843-caja-de-huevo-kinder-sorpresa-ni-a-8pzas
Exprezo,mayorista,2026-08-12,,,Bolsa de Paleta Rockaleta con 18 pzas,,18 pza,pza,18,111.64,6.2022,1,,MXN,,sitio_reporta_unidad=115.2 (no se usa; se calcula),exprezo-844-bolsa-de-paleta-rockaleta-con-18-pzas
Exprezo,mayorista,2026-08-12,,,Display Freskas 9 pzas de 35 gr c/u,,35 g,g,1,119.39,119.39,1,,MXN,,sitio_reporta_unidad=121.7 (no se usa; se calcula),exprezo-845-display-freskas-9-pzas-de-35-gr-c-u
Exprezo,mayorista,2026-08-12,,,Bolsa de Chocolate Carlos V Semi Amargo Nestlé 16 pzas de 2o gr c/u,,16 pza,pza,16,120.34,7.5213,1,,MXN,,sitio_reporta_unidad=121.8 (no se usa; se calcula),exprezo-846-bolsa-de-chocolate-carlos-v-semi-amargo-
Exprezo,mayorista,2026-08-12,,,Display Canels Surtido 60 Pzas,,60 pza,pza,60,43.06,0.7177,1,,MXN,,sitio_reporta_unidad=44.8 (no se usa; se calcula),exprezo-847-display-canels-surtido-60-pzas
Exprezo,mayorista,2026-08-12,,,Cuadreta de Pastillas Halls Cereza 12 pzas,,12 pza,pza,12,63.98,5.3317,1,,MXN,,sitio_reporta_unidad=65.6 (no se usa; se calcula),exprezo-848-cuadreta-de-pastillas-halls-cereza-12-pz
Exprezo,mayorista,2026-08-12,,,Chicles Orbit 4s Fresa 40 pzas Exhibidor,,40 pza,pza,40,86.0,2.15,1,,MXN,,sitio_reporta_unidad=87.8 (no se usa; se calcula),exprezo-849-chicles-orbit-4s-fresa-40-pzas-exhibidor
Exprezo,mayorista,2026-08-12,,,Bolsa de Caramelo Suave Aciduladito con Chile de La Rosa 100 pzas,,100 pza,pza,100,45.87,0.4587,1,,MXN,,sitio_reporta_unidad=48.3 (no se usa; se calcula),exprezo-850-bolsa-de-caramelo-suave-aciduladito-con-
Exprezo,mayorista,2026-08-12,,,Bolsa de Paleta Sandibrocha Rellena Vero con 40 pzas,,40 pza,pza,40,58.8,1.47,1,,MXN,,sitio_reporta_unidad=60.3 (no se usa; se calcula),exprezo-851-bolsa-de-paleta-sandibrocha-rellena-vero
Exprezo,mayorista,2026-08-12,,,Caja de Chicle Bubbaloo Sabor Fresa 47 pzas,,47 pza,pza,47,36.0,0.766,1,,MXN,,sitio_reporta_unidad=37.7 (no se usa; se calcula),exprezo-852-caja-de-chicle-bubbaloo-sabor-fresa-47-p
Exprezo,mayorista,2026-08-12,,,Bolsa de Paleta Tutsi Pop con 24 pzas,,24 pza,pza,24,84.69,3.5288,1,,MXN,,sitio_reporta_unidad=86.4 (no se usa; se calcula),exprezo-853-bolsa-de-paleta-tutsi-pop-con-24-pzas
Exprezo,mayorista,2026-08-12,,,Bolsa de Paleta Bubbaloo Xtreme Mora Azul con 20 pzaz,,,pza,1,73.48,73.48,1,,MXN,,sitio_reporta_unidad=76.0 (no se usa; se calcula),exprezo-854-bolsa-de-paleta-bubbaloo-xtreme-mora-azu
Exprezo,mayorista,2026-08-12,,,Chocolate Larín Almendras 10 pzas de 24 gr c/u,,24 g,g,1,122.45,122.45,1,,MXN,,sitio_reporta_unidad=125.4 (no se usa; se calcula),exprezo-855-chocolate-lar-n-almendras-10-pzas-de-24-
Exprezo,mayorista,2026-08-12,,,Caja de Chicle Trident White 4s Mora Azul 40 pzas,,40 pza,pza,40,77.4,1.935,1,,MXN,,sitio_reporta_unidad=81.5 (no se usa; se calcula),exprezo-856-caja-de-chicle-trident-white-4s-mora-azu
Exprezo,mayorista,2026-08-12,,,Bolsa de Paleta Pintazul Vero con 48 pzas,,48 pza,pza,48,66.43,1.384,1,,MXN,,sitio_reporta_unidad=68.6 (no se usa; se calcula),exprezo-857-bolsa-de-paleta-pintazul-vero-con-48-pza
Exprezo,mayorista,2026-08-12,,,Chocolate Larín Nuez 10 pzas de 24 gr c/u,,24 g,g,1,122.45,122.45,1,,MXN,,sitio_reporta_unidad=125.4 (no se usa; se calcula),exprezo-858-chocolate-lar-n-nuez-10-pzas-de-24-gr-c-
Exprezo,mayorista,2026-08-12,,,Bolsa de Pelón Pelo Rico Tamarindo 30 gr,,30 g,g,1,70.35,70.35,1,,MXN,,sitio_reporta_unidad=75.0 (no se usa; se calcula),exprezo-859-bolsa-de-pel-n-pelo-rico-tamarindo-30-gr
Exprezo,mayorista,2026-08-12,,,Bolsa de Paleta Bubbaloo Xtreme Fresa con 20 pzaz,,,pza,1,73.48,73.48,1,,MXN,,sitio_reporta_unidad=76.0 (no se usa; se calcula),exprezo-860-bolsa-de-paleta-bubbaloo-xtreme-fresa-co
Exprezo,mayorista,2026-08-12,,,Caja de Chicle Trident White 4s Fresa Salvaje 40 pzas,,40 pza,pza,40,77.4,1.935,1,,MXN,,sitio_reporta_unidad=81.5 (no se usa; se calcula),exprezo-861-caja-de-chicle-trident-white-4s-fresa-sa
Exprezo,mayorista,2026-08-12,,,Chocolate Larín Avellana 10 pzas de 24 gr c/u,,24 g,g,1,122.45,122.45,1,,MXN,,sitio_reporta_unidad=125.4 (no se usa; se calcula),exprezo-862-chocolate-lar-n-avellana-10-pzas-de-24-g
Exprezo,mayorista,2026-08-12,,,Pack de Crayón Sabor Surtido 10 pzas 280 gr,,280 g,g,1,80.49,80.49,1,,MXN,,sitio_reporta_unidad=85.4 (no se usa; se calcula),exprezo-863-pack-de-cray-n-sabor-surtido-10-pzas-280
Exprezo,mayorista,2026-08-12,,,Caja de Chicle Bubbaloo Sabor Menta 47 pzas,,47 pza,pza,47,36.0,0.766,1,,MXN,,sitio_reporta_unidad=37.7 (no se usa; se calcula),exprezo-864-caja-de-chicle-bubbaloo-sabor-menta-47-p
Exprezo,mayorista,2026-08-12,,,Caja de Chicle Trident Xtra Care Menta 32 -12 pzas,,12 pza,pza,12,78.57,6.5475,1,,MXN,,sitio_reporta_unidad=79.9 (no se usa; se calcula),exprezo-865-caja-de-chicle-trident-xtra-care-menta-3
Exprezo,mayorista,2026-08-12,,,Skwinkles salsagheti Sandía Exhibidor 12 pzas,,12 pza,pza,12,87.61,7.3008,1,,MXN,,sitio_reporta_unidad=92.8 (no se usa; se calcula),exprezo-866-skwinkles-salsagheti-sand-a-exhibidor-12
Exprezo,mayorista,2026-08-12,,,Bote de Conejo de Chocolate Turin 30 pzas,,30 pza,pza,30,280.63,9.3543,1,,MXN,,sitio_reporta_unidad=280.63 (no se usa; se calcula),exprezo-867-bote-de-conejo-de-chocolate-turin-30-pza
Exprezo,mayorista,2026-08-12,,,Lucas Panzón Acidito Sandía Chamoy 10 pzas,,10 pza,pza,10,81.19,8.119,1,,MXN,,sitio_reporta_unidad=88.1 (no se usa; se calcula),exprezo-868-lucas-panz-n-acidito-sand-a-chamoy-10-pz
Exprezo,mayorista,2026-08-12,,,Surtido De Chocolates Variety Pack 14 Piezas,,14 pza,pza,14,193.88,13.8486,1,,MXN,,sitio_reporta_unidad=193.88 (no se usa; se calcula),exprezo-869-surtido-de-chocolates-variety-pack-14-pi
Exprezo,mayorista,2026-08-12,,,Caja de Chicle Bubbaloo Sabor Platano 47 pzas,,47 pza,pza,47,36.0,0.766,1,,MXN,,sitio_reporta_unidad=37.7 (no se usa; se calcula),exprezo-870-caja-de-chicle-bubbaloo-sabor-platano-47
Exprezo,mayorista,2026-08-12,,,Chicles Trident 4s Pastilla Freshmint Caja con 40 Pzas.,,40 pza,pza,1600,84.19,0.0526,1,,MXN,,sitio_reporta_unidad=90.0 (no se usa; se calcula),exprezo-871-chicles-trident-4s-pastilla-freshmint-ca
Exprezo,mayorista,2026-08-12,,,Caja De Bombones Cubiertos con Chocolate Bianchi 50 pzas,,50 pza,pza,50,75.82,1.5164,1,,MXN,,sitio_reporta_unidad=79.9 (no se usa; se calcula),exprezo-872-caja-de-bombones-cubiertos-con-chocolate
Exprezo,mayorista,2026-08-12,,,Bolsa De Bombones Super Gigante Bianchi 840 gr,,840 g,g,1,68.54,68.54,1,,MXN,,sitio_reporta_unidad=71.3 (no se usa; se calcula),exprezo-873-bolsa-de-bombones-super-gigante-bianchi-
Exprezo,mayorista,2026-08-12,,,Gomitas Aciditas Sabor Mora Azul Icee Mini Jelly Beans 50 gr.,,50 g,g,1,79.83,79.83,1,,MXN,,sitio_reporta_unidad=82.3 (no se usa; se calcula),exprezo-874-gomitas-aciditas-sabor-mora-azul-icee-mi
Exprezo,mayorista,2026-08-12,,,Bolsa de chocolate Carlos V Pack de Reyes 15 pzas,,15 pza,pza,15,144.6,9.64,1,,MXN,,sitio_reporta_unidad=147.6 (no se usa; se calcula),exprezo-875-bolsa-de-chocolate-carlos-v-pack-de-reye
Exprezo,mayorista,2026-08-12,,,Caja de Huevo Kinder Sorpresa Niño 8pzas,,8 pza,pza,8,165.21,20.6513,1,,MXN,,sitio_reporta_unidad=169.1 (no se usa; se calcula),exprezo-876-caja-de-huevo-kinder-sorpresa-ni-o-8pzas
Exprezo,mayorista,2026-08-12,,,Bolsa de Caramelo Súper Natilla Montés 100 pzas,,100 pza,pza,100,65.92,0.6592,1,,MXN,,sitio_reporta_unidad=68.6 (no se usa; se calcula),exprezo-877-bolsa-de-caramelo-s-per-natilla-mont-s-1
Exprezo,mayorista,2026-08-12,,,Caja de Huevo Kinder Sorpresa Niña 8pzas,,8 pza,pza,8,165.21,20.6513,1,,MXN,,sitio_reporta_unidad=169.1 (no se usa; se calcula),exprezo-878-caja-de-huevo-kinder-sorpresa-ni-a-8pzas
Exprezo,mayorista,2026-08-12,,,Chicle Rockaleta Bola Sonrics Bolsa 20 Pzas,,20 pza,pza,20,36.9,1.845,1,,MXN,,sitio_reporta_unidad=41.5 (no se usa; se calcula),exprezo-879-chicle-rockaleta-bola-sonrics-bolsa-20-p
Exprezo,mayorista,2026-08-12,,,Paleta Lucas Lenwas Chile 60 Pzas,,60 pza,pza,60,150.64,2.5107,1,,MXN,,sitio_reporta_unidad=158.6 (no se usa; se calcula),exprezo-880-paleta-lucas-lenwas-chile-60-pzas
Exprezo,mayorista,2026-08-12,,,Bolsa de Dulces Ricolino Paquete Diversión 1.5 KG,,5000 g,g,1,196.67,196.67,1,,MXN,,sitio_reporta_unidad=201.4 (no se usa; se calcula),exprezo-881-bolsa-de-dulces-ricolino-paquete-diversi
Exprezo,mayorista,2026-08-12,,,Chocolate Amico Elite Sabor Avellana 390 gr.,,390 g,g,1,74.91,74.91,1,,MXN,,sitio_reporta_unidad=76.5 (no se usa; se calcula),exprezo-882-chocolate-amico-elite-sabor-avellana-390
Exprezo,mayorista,2026-08-12,,,Bolsa de Chocolates Rellenos de Licor Sabor Cereza Giselle 100 pzas,,100 pza,pza,100,104.25,1.0425,1,,MXN,,sitio_reporta_unidad=104.25 (no se usa; se calcula),exprezo-883-bolsa-de-chocolates-rellenos-de-licor-sa
Exprezo,mayorista,2026-08-12,,,Paleta Jumbo de la Rosa sabor cereza 50 pzas,,50 pza,pza,50,86.06,1.7212,1,,MXN,,sitio_reporta_unidad=88.8 (no se usa; se calcula),exprezo-884-paleta-jumbo-de-la-rosa-sabor-cereza-50-
Exprezo,mayorista,2026-08-12,,,Bolsa de Dulces Piñata Surprise Sonrics 2 kg,,2000 g,g,1,191.08,191.08,1,,MXN,,sitio_reporta_unidad=195.0 (no se usa; se calcula),exprezo-885-bolsa-de-dulces-pi-ata-surprise-sonrics-
Exprezo,mayorista,2026-08-12,,,Panditas Ricolino Clásicos 65 gr.,,65 g,g,1,19.4,19.4,1,,MXN,,sitio_reporta_unidad=19.4 (no se usa; se calcula),exprezo-886-panditas-ricolino-cl-sicos-65-gr-
Exprezo,mayorista,2026-08-12,,,Foco Led Luz Blanca Eveready 8W,,,pza,1,16.85,16.85,1,,MXN,,sitio_reporta_unidad=18.4 (no se usa; se calcula),exprezo-887-foco-led-luz-blanca-eveready-8w
Exprezo,mayorista,2026-08-12,,,PILA CARBON EVEREADY AA 120-4 PZ,,4 pza,pza,4,35.1,8.775,1,,MXN,,sitio_reporta_unidad=37.9 (no se usa; se calcula),exprezo-888-pila-carbon-eveready-aa-120-4-pz
Exprezo,mayorista,2026-08-12,,,PILA CARBON EVEREADY AAA 72-4 PZ,,4 pza,pza,4,35.1,8.775,1,,MXN,,sitio_reporta_unidad=37.9 (no se usa; se calcula),exprezo-889-pila-carbon-eveready-aaa-72-4-pz
Exprezo,mayorista,2026-08-12,,,Foco Led Luz Blanca Masver Light 12 W,,,pza,1,19.52,19.52,1,,MXN,,sitio_reporta_unidad=23.5 (no se usa; se calcula),exprezo-890-foco-led-luz-blanca-masver-light-12-w
Exprezo,mayorista,2026-08-12,,,Foco Led Luz Blanca Masver Light 20 W,,,pza,1,28.94,28.94,1,,MXN,,sitio_reporta_unidad=34.5 (no se usa; se calcula),exprezo-891-foco-led-luz-blanca-masver-light-20-w
Exprezo,mayorista,2026-08-12,,,Desinfectante Microdyn 15 ml,,15 ml,ml,1,27.0,27.0,1,,MXN,,sitio_reporta_unidad=29.0 (no se usa; se calcula),exprezo-892-desinfectante-microdyn-15-ml
Exprezo,mayorista,2026-08-12,,,Desinfectante Microdyn 15 ml,,15 ml,ml,1,309.22,309.22,1,,MXN,,sitio_reporta_unidad=330.0 (no se usa; se calcula),exprezo-893-desinfectante-microdyn-15-ml
Exprezo,mayorista,2026-08-12,,,Galletas Marías Gamesa 170 gr,,170 g,g,1,275.0,275.0,1,,MXN,,sitio_reporta_unidad=15.3 (no se usa; se calcula),exprezo-894-galletas-mar-as-gamesa-170-gr
Exprezo,mayorista,2026-08-12,,,Galletas Marianitas Sabor Coco La Moderna 185 gr,,185 g,g,1,10.57,10.57,1,,MXN,,sitio_reporta_unidad=11.4 (no se usa; se calcula),exprezo-895-galletas-marianitas-sabor-coco-la-modern
Exprezo,mayorista,2026-08-12,,,Galletas Oreo Regular Rollo 114 gr,,114 g,g,1,14.27,14.27,1,,MXN,,sitio_reporta_unidad=15.5 (no se usa; se calcula),exprezo-896-galletas-oreo-regular-rollo-114-gr
Exprezo,mayorista,2026-08-12,,,Galletas Marianitas Sabor Vainilla La Moderna 185 gr,,185 g,g,1,10.57,10.57,1,,MXN,,sitio_reporta_unidad=11.4 (no se usa; se calcula),exprezo-897-galletas-marianitas-sabor-vainilla-la-mo
Exprezo,mayorista,2026-08-12,,,Galletas Marianitas Sabor Chocolate La Moderna 185 gr,,185 g,g,1,10.57,10.57,1,,MXN,,sitio_reporta_unidad=11.4 (no se usa; se calcula),exprezo-898-galletas-marianitas-sabor-chocolate-la-m
Exprezo,mayorista,2026-08-12,,,Galletas Oreo Rollo 205 gr,,205 g,g,1,23.23,23.23,1,,MXN,,sitio_reporta_unidad=23.9 (no se usa; se calcula),exprezo-899-galletas-oreo-rollo-205-gr
Exprezo,mayorista,2026-08-12,,,Bolsa de Galletas Bombitos Gamesa 150 gr,,150 g,g,1,15.13,15.13,1,,MXN,,sitio_reporta_unidad=17.2 (no se usa; se calcula),exprezo-900-bolsa-de-galletas-bombitos-gamesa-150-gr
Exprezo,mayorista,2026-08-12,,,Galletas Cremax Gamesa Sabor Crocolate Paketón con 213 gr,,213 g,g,1,23.06,23.06,1,,MXN,,sitio_reporta_unidad=26.9 (no se usa; se calcula),exprezo-901-galletas-cremax-gamesa-sabor-crocolate-p
