sim_sku,descripcion,marca,precio,linea,jerarquia,forma,cantidad,concentraciones,ingredientes,link,fuente
1594,ELECTROLITOS ORALES FRESA 500 ML 1 PIEZA,,25.5,Líquido,Rehidratantes,,1,500ml,electrolitos,https://www.farmaciasdesimilares.com/electrolito_oral_fresa_500ml/p,vtex
1553,VENDAS ADHESIVAS PARA NIÑOS CON FIGURAS 30 PIEZAS,,24.01,Material de curación,"Higiene, curación y diagnóstico",,30,,vendas + figuras,https://www.farmaciasdesimilares.com/vendas_adhesivas_p_ninos_30pzas_c_figura/p,vtex
1528,LORATADINA / BETAMETASONA 100/5 MG SOLUCION 60 ML 1 PIEZA,,81.0,Antialérgico,Medicamentos,solucion,1,5mg 60ml,loratadina + betametasona,https://www.farmaciasdesimilares.com/loratadina_betame_sol_60ml/p,vtex
1495,CIPROFLOXACINO / HIDROCORTISONA / LIDOCAINA SUSPENSION OTICA 10 ML 1 PIEZA,,63.0,Antibiótico,Medicamentos,suspension,1,10ml,ciprofloxacino + hidrocortisona + lidocaina,https://www.farmaciasdesimilares.com/ciprofloxa_hidro_lido_otica_10ml/p,vtex
1494,NORETISTERONA / ESTRADIOL  50/5MG/1ML SOLUCION INYECTABLE 1 AMPOLLETA,,63.0,Anticonceptivo,Medicamentos,solucion,1,1ml 5mg,noretisterona + estradiol,https://www.farmaciasdesimilares.com/noretisterona_estra_50_5mg_1ml_1amp/p,vtex
149,NAPROXENO 250 MG 30 TABLETAS,,32.0,Antiinflamatorio,Medicamentos,tableta,30,250mg,naproxeno,https://www.farmaciasdesimilares.com/naproxeno_250mg_30tab/p,vtex
1474,CLOTRIMAZOL 1/100GR 30GR CREMA,,27.0,Antimicótico,Medicamentos,crema,,100000mg 30000mg,clotrimazol,https://www.farmaciasdesimilares.com/clotrimazol_1_100gr_30gr_crema/p,vtex
1458,ALGESTONA / ESTRADIOL SOLUCION INYECTABLE 1 ML 1 AMPOLLETA,,54.0,Anticonceptivo,Medicamentos,solucion,1,1ml,algestona + estradiol,https://www.farmaciasdesimilares.com/algestona_estradiol_1amp_1ml/p,vtex
1447,PICOSULFATO DE SODIO SOLUCION GOTAS 30 ML 1 PIEZA,,51.0,Laxante,Funcionamiento gastrointestinal,solucion,1,30ml,picosulfato,https://www.farmaciasdesimilares.com/picosulfato_sodio_fco_sol_30ml/p,vtex
144,METRONIDAZOL / NISTATINA 12 OVULOS,,59.0,Antimicótico,Medicamentos,ovulo,12,,metronidazol + nistatina,https://www.farmaciasdesimilares.com/metronidazol_nistatina_12_ovu/p,vtex
1417,BIFONAZOL UNGÜENTO 20 GR 1 PIEZA,,49.0,Antimicótico,Medicamentos,unguento,1,20000mg,bifonazol,https://www.farmaciasdesimilares.com/bifonazol_unguento_20gr/p,vtex
1415,CLONIXINATO DE LISINA / BUTILHIOSCINA 125/10MG 20 TABLETAS,,94.0,Analgésicos,Medicamentos,tableta,20,10mg,clonixinato + butilhioscina,https://www.farmaciasdesimilares.com/clonix_lis_buti_125_10mg_20tab/p,vtex
1372,TIAMAZOL 5 MG 20 TABLETAS,,53.0,Medicamentos éticos,Medicamentos,tableta,20,5mg,tiamazol,https://www.farmaciasdesimilares.com/tiamazol_5mg_20tab/p,vtex
1322,SIMI VF Q10 60 CAPSULAS,,159.0,Multivitamínicos,Suplementos y multivitamínicos,capsula,60,,,https://www.farmaciasdesimilares.com/simi_vf_q10_60cap/p,vtex
1321,SIMI VF Q10 150 CAPSULAS,,297.0,Multivitamínicos,Suplementos y multivitamínicos,capsula,150,,,https://www.farmaciasdesimilares.com/simi_vf_q10_150cap/p,vtex
132,MECLIZINA / PIRIDOXINA 25/50 MG 10 TABLETAS,,29.0,Funcionamiento gastrointestinal,Medicamentos,tableta,10,50mg,meclizina + piridoxina,https://www.farmaciasdesimilares.com/meclizina_piridoxina_10tab/p,vtex
1265,SIMICOF HEDERA HELIX / BUGAMBILIA JARABE 120 ML 1 PIEZA,,61.0,Gripa y tos,Aparato respiratorio,jarabe,1,120ml,simicof + bugambilia,https://www.farmaciasdesimilares.com/simicof_hedera_helix_bugamb_jbe_120ml/p,vtex
1249,TOPIRAMATO 100 MG 20 TABLETAS,,219.0,Anticonvulsivo,Medicamentos,tableta,20,100mg,topiramato,https://www.farmaciasdesimilares.com/topiramato_100mg_20tab/p,vtex
121,ITRACONAZOL 100 MG 15 CAPSULAS,,110.0,Antimicótico,Medicamentos,capsula,15,100mg,itraconazol,https://www.farmaciasdesimilares.com/itraconazol_100mg_15cap/p,vtex
1197,TIBOLONA 30 TABLETAS 2.5 MG,,299.0,Huesos y articulaciones,Medicamentos,tableta,30,2.5mg,tibolona,https://www.farmaciasdesimilares.com/tibolona_2_5mg_30tab/p,vtex
1194,LEVODROPROPIZINA SOLUCION 120 ML 1 PIEZA,,66.0,Aparato respiratorio,Medicamentos,solucion,1,120ml,levodropropizina,https://www.farmaciasdesimilares.com/levodropropizina_sol_120ml/p,vtex
1178,SIMIFLEX PLUS GLUCOSAMINA / CONDROITINA / VITAMINA C / MANGANESO 30 CAPSULAS,,125.0,Huesos y articulaciones,Analgesia,capsula,30,,simiflex + condroitina + manganeso,https://www.farmaciasdesimilares.com/simiflex_plus_30cap/p,vtex
117,HIDROXOCOBALAMINA 10000 MCG / TIAMINA 100 MG / PIRIDOXINA 50 MG SOLUCION INYECTABLE 5 AMPOLLETAS,,112.0,Antiinflamatorio,Medicamentos,solucion,5,10000mcg 100mg 50mg,hidroxocobalamina,https://www.farmaciasdesimilares.com/hidroxocobalamina_50000ui_5amp/p,vtex
1162,OXCARBAZEPINA 600 MG 20 TABLETAS,,189.0,Anticonvulsivo,Medicamentos,tableta,20,600mg,oxcarbazepina,https://www.farmaciasdesimilares.com/oxcarbazepina_600mg_20tab/p,vtex
1161,OXCARBAZEPINA 300 MG 20 TABLETAS,,109.0,Anticonvulsivo,Medicamentos,tableta,20,300mg,oxcarbazepina,https://www.farmaciasdesimilares.com/oxcarbazepina_300mg_20tab/p,vtex
1122,GUANTES ESTERIL 7 O 7.5 PARA CIRUGÍA 1 PAR,,14.0,Material de curación,"Higiene, curación y diagnóstico",,,,guantes,https://www.farmaciasdesimilares.com/guantes_esteril_talla_7_o_7_5_p_cirug/p,vtex
1110,ACIDO ACETILSALICILICO 300MG 20 TABLETAS EFERVESCENTES,,18.0,Analgésicos,Analgesia,tableta,20,300mg,,https://www.farmaciasdesimilares.com/ac_acetilsalicilico_300mg_20tab_efer/p,vtex
1100,ACEITE SIMI BEBE FRASCO 120ML SIMIBABY,,27.0,Cuidado del bebé,Bebés,,,120ml,,https://www.farmaciasdesimilares.com/simibaby_aceite_simi_bebe_fco_120ml_simibaby/p,vtex
1095,NAFAZOLINA SOLUCION OFTALMICA 15 ML 1 PIEZA,,35.0,Oftalmológico,Medicamentos,solucion,1,15ml,nafazolina,https://www.farmaciasdesimilares.com/nafazolina_sol_oft_15ml/p,vtex
1090,TELA ADHESIVA SEDOSA 1.25CM X 5MTS 1 PIEZA,,22.0,Material de curación,"Higiene, curación y diagnóstico",,1,,,https://www.farmaciasdesimilares.com/tela_adhesiva_sedosa_1_25cmx5mts/p,vtex
108,FUMARATO FERROSO 200 MG 50 COMPRIMIDOS,,18.0,Antianémico,Medicamentos,tableta,50,200mg,fumarato,https://www.farmaciasdesimilares.com/fumarato_ferroso_200mg_50comp/p,vtex
1069,DIMETICONA SUSPENSION GOTAS 30 ML  1 PIEZA,,40.0,Funcionamiento gastrointestinal,Medicamentos,suspension,1,30ml,dimeticona,https://www.farmaciasdesimilares.com/dimeticona_susp_gts_30ml/p,vtex
102,FLUCONAZOL 100 MG 10 CAPSULAS,,179.0,Antimicótico,Medicamentos,capsula,10,100mg,fluconazol,https://www.farmaciasdesimilares.com/fluconazol_100mg_10tab_o_cap/p,vtex
879,SIMI COLAGENO TOPICO 60 CAPSULAS,,112.01,Belleza,Suplementos y multivitamínicos,capsula,60,,,https://www.farmaciasdesimilares.com/simi_colageno_topico_60cap/p,vtex
801,GEL SIMICURE 60 GR 1 PIEZA,,121.0,Dermatológico,Cuidado de la piel y belleza,gel,1,60000mg,simicure,https://www.farmaciasdesimilares.com/gel_60gr_simicure/p,vtex
1587,TOALLITAS DESMAQUILLANTES ALOE-VERA 30 PIEZAS,,39.0,Higiene,"Higiene, curación y diagnóstico",,30,,desmaquillantes,https://www.farmaciasdesimilares.com/toallitas_desmaq_aloevera_30pzas/p,vtex
101,NAFAZOLINA / FENIRAMINA SOLUCION OFTALMICA 15 ML 1 PIEZA,,27.0,Oftalmológico,Medicamentos,solucion,1,15ml,nafazolina + feniramina,https://www.farmaciasdesimilares.com/nafazolina_fenira_sol_oft_15ml/p,vtex
830,SIMIPOWER PLUS VITAMINAS / MINERALES / ARGININA 60 CAPSULAS,,158.0,Salud sexual,Salud sexual,capsula,60,,simipower + minerales + arginina,https://www.farmaciasdesimilares.com/simipower_plus_60cap_vit_mine_arg/p,vtex
712,SIMILYPTUS / PROPOLEO / GORDOLOBO / EUCALIPTO JARABE 240 ML 1 PIEZA,,99.01,Gripa y tos,Aparato respiratorio,jarabe,1,240ml,similyptus + propoleo + gordolobo + eucalipto,https://www.farmaciasdesimilares.com/similyptus_jbe_240ml_prop_gord_eucal/p,vtex
591,METOTREXATO SODICO 2.5 MG 50 TABLETAS,,380.0,Oncológico,Medicamentos,tableta,50,2.5mg,metotrexato,https://www.farmaciasdesimilares.com/metotrexato_sodico_2_5mg_50tab/p,vtex
534,ACIDO GLUTAMICO / GINKOBILOBA 60 COMPRIMIDOS,,104.0,Memoria y rendimiento,Suplementos y multivitamínicos,tableta,60,,ginkobiloba,https://www.farmaciasdesimilares.com/ac_glutamico_ginkob_60comp/p,vtex
469,PALMITATO RETINOL 50 MG 40 CAPSULAS,,47.0,Medicamentos éticos,Medicamentos,capsula,40,50mg,palmitato,https://www.farmaciasdesimilares.com/palmitato_retinol_50mg_40cap/p,vtex
3437,CREMA FACIAL CON ACIDO HIALURONICO PARA TODO TIPO DE PIEL ETERNAL SECRET 50 GR 1 PIEZA,,269.0,Belleza,Cuidado de la piel y belleza,crema,1,50000mg,,https://www.farmaciasdesimilares.com/eternal_secret_crema_fac_ac_hialu_eternal_secret_50gr/p,vtex
3344,MASCARILLA FACIAL ALOE VERA ETERNAL SECRET 1 PIEZA,,29.0,Belleza,Cuidado de la piel y belleza,,1,,mascarilla,https://www.farmaciasdesimilares.com/eternal_secret_masc_facial_aloe_v_eternal_secret_1pza/p,vtex
3327,BALSAMO HIDRATANTE FPS 15 CON ACEITES NATURALES Y MANTECA DE KARITE ETERNAL SECRET 1 PIEZA,,41.0,Belleza,Cuidado de la piel y belleza,,1,,,https://www.farmaciasdesimilares.com/eternal_secret_balsamo_hidrat_fps15_eternal_secret/p,vtex
3321,SIMI B12 CIANOCOBALAMINA (VITAMINA B12) 30 TABLETAS MASTICABLES,,63.0,Multivitamínicos,Suplementos y multivitamínicos,tableta,30,,,https://www.farmaciasdesimilares.com/simi_b12_cianoco_1mg_30tab_mast/p,vtex
3112,SHAMPOO HIGIENE INTIMA 220ML SWEET SECRET,,59.0,Higiene,"Higiene, curación y diagnóstico",,,220ml,higiene,https://www.farmaciasdesimilares.com/eternal_secret_shampoo_higien_int_220ml_sweet_secret/p,vtex
3110,ACIDO ACETILSALICILICO 500MG 12 TABLETAS EFERVESCENTES ASPIRINA,,48.5,Analgésicos,Analgesia,tableta,12,500mg,,https://www.farmaciasdesimilares.com/ac_acetilsalici_500mg_12tab_efer_aspirin/p,vtex
2878,SOLUCION OFTALMICA PARA LENTES DE CONTACTO 120 ML 1 PIEZA,,97.01,Higiene,"Higiene, curación y diagnóstico",solucion,1,120ml,oftalmica,https://www.farmaciasdesimilares.com/solucion_oft_lente_cont_120ml/p,vtex
2867,GEL LIMPIADOR FACIAL CON CARBON ACTIVADO ETERNAL SECRET 120ML 1 PIEZA,,94.0,Belleza,Cuidado de la piel y belleza,gel,1,120ml,carbon,https://www.farmaciasdesimilares.com/eternal_secret_gel_facial_carb_120ml_eternal_sec/p,vtex
2798,CASTAÑO INDIAS / RUSCUS 250MG/70MG ACULEATUS 30 CAPSULAS,,139.0,Circulatorio,Suplementos y multivitamínicos,capsula,30,250mg 70mg,castano + ruscus,https://www.farmaciasdesimilares.com/castano_indias_ruscus_250mg_70mg_30cap/p,vtex
2730,AGUA MICELAR SOLUCION ETERNAL SECRET 200ML 1 PIEZA,,91.0,Belleza,Cuidado de la piel y belleza,solucion,1,200ml,,https://www.farmaciasdesimilares.com/eternal_secret_agua_micelar_200ml_eternal_sec/p,vtex
2700,MATRICARIA 0.25MG/1ML RECUTITA SOLUCION OFTALMICA 1 PIEZA,,54.0,Oftalmológico,Medicamentos,solucion,1,0.25mg 1ml,matricaria,https://www.farmaciasdesimilares.com/matricaria_rec_0_25mg_1ml_sol_oft_15ml/p,vtex
2681,GEL CONTORNO DE OJOS 8.5GR ETERNAL SECRET  1 PIEZA,,93.0,Belleza,Cuidado de la piel y belleza,gel,1,8500mg,contorno,https://www.farmaciasdesimilares.com/eternal_secret_gel_contorno_ojos_8_5gr_eternal_secret/p,vtex
2592,OSELTAMIVIR 75 MG 10 CAPSULAS,,299.0,Antiviral,Medicamentos,capsula,10,75mg,oseltamivir,https://www.farmaciasdesimilares.com/oseltamivir_75mg_10cap/p,vtex
2272,LEVOCARNITINA 1GR/5ML SOLUCION INYECTABLE 5 AMPOLLETAS,,137.0,Medicamentos éticos,Medicamentos,solucion,5,1000mg 5ml,levocarnitina,https://www.farmaciasdesimilares.com/levocarnitina_1gr_5ml_5amp/p,vtex
1812,EUCALIPTO / PINO / TOMILLO / LAVANDA SPRAY 120 ML 1 PIEZA,,121.0,Aparato respiratorio,Aparato respiratorio,spray,1,120ml,eucalipto + tomillo + lavanda,https://www.farmaciasdesimilares.com/eucalipto_pino_tom_lavda_spray_120ml/p,vtex
1364,BALSAMO HIDRATANTE MIEL BLUE MOON 4 GR 1 PIEZA,,28.0,Belleza,Cuidado de la piel y belleza,,1,4000mg,,https://www.farmaciasdesimilares.com/balsamo_hidrat_miel_4gr_blue_moon/p,vtex
130,MEBENDAZOL 100 MG 6 TABLETAS,,17.0,Antiparasitario,Funcionamiento gastrointestinal,tableta,6,100mg,mebendazol,https://www.farmaciasdesimilares.com/mebendazol_100mg_6tab/p,vtex
1077,ARNICA CREMA 30 GR 1 PIEZA,,16.0,Analgésicos,Analgesia,crema,1,30000mg,arnica,https://www.farmaciasdesimilares.com/crema_de_arnica_30gr/p,vtex
1,ACIDO NALIDIXICO / FENAZOPIRIDINA 500/50 MG 20 TABLETAS,,64.0,Antibiótico,Medicamentos,tableta,20,50mg,fenazopiridina,https://www.farmaciasdesimilares.com/ac_nalidixico_fenazopiri_20tab/p,vtex
4500,DESONIDA 0.05% CREMA 30 GR,,249.0,Antiinflamatorios,Analgesia,crema,,30000mg,desonida,https://www.farmaciasdesimilares.com/desonida_0-05_crema_30gr/p,vtex
4554,DIOSMECTITA 3 GR 10 SOBRES POLVO FRESA IPRIKENE,,299.0,Antidiarreico,Funcionamiento gastrointestinal,sobre,10,3000mg,diosmectita,https://www.farmaciasdesimilares.com/diosmectita_3g_10sob_pvo_fresa_iprikene/p,vtex
4496,GEL PIES/PIERNAS CANSADAS 60 GR GREEN MAR,,170.0,Dermatológico,Cuidado de la piel y belleza,gel,,60000mg,piernas,https://www.farmaciasdesimilares.com/gel_pies-piernas_cansadas_60gr_green_mar/p,vtex
4463,BARRA TOPICA RESPIRATORIA 15GR SIMIBABY,,83.0,Aparato respiratorio,Aparato respiratorio,barra,,15000mg,,https://www.farmaciasdesimilares.com/simibaby_barra_topica_respiratoria_15gr/p,vtex
4462,BARRA TOPICA REPELENTE 15GR SIMIBABY,,83.0,Repelentes,Cuidado de la piel y belleza,barra,,15000mg,,https://www.farmaciasdesimilares.com/simibaby_barra_topica_repelente_15gr/p,vtex
4432,AGUA TERMAL FACIAL SPRAY 200ML ETERNAL SECRET,,319.0,Belleza,Cuidado de la piel y belleza,spray,,200ml,,https://www.farmaciasdesimilares.com/eternal_secret_agua_termal_facial_spray_200ml/p,vtex
4400,CEPILLO INTERDENTAL SUAVE 20 PIEZAS,,44.0,Higiene,"Higiene, curación y diagnóstico",,20,,cepillo,https://www.farmaciasdesimilares.com/cepillo_interdental_suave_20pzas/p,vtex
4352,PIDOTIMOD 400MG/7ML 10 FRASCOS SOLUCION INFANTIL,,389.0,Aparato respiratorio,Medicamentos,solucion,10,400mg 7ml,pidotimod,https://www.farmaciasdesimilares.com/pidotimod_400mg-7ml_10frasc_sol_inf/p,vtex
4310,GOMITAS RESVERATROL 60 PIEZAS ETERNAL SECRET,,189.0,Multivitamínicos,Suplementos y multivitamínicos,,60,,gomitas,https://www.farmaciasdesimilares.com/gomitas_resveratrol_60pzas_multigomi/p,vtex
4306,CREMA CICATRIZANTE PIRFENIDONA 3.5GR KITOCREAM,,99.0,Dermatológico,Cuidado de la piel y belleza,crema,,3500mg,cicatrizante,https://www.farmaciasdesimilares.com/crema_cicatri_pirferi_3-5gr_kitocream/p,vtex
4271,APIXABAN 5.0MG 20 TABLETAS ELICUIS,,609.0,Medicamentos éticos,Medicamentos,tableta,20,5mg,apixaban,https://www.farmaciasdesimilares.com/apixaban_5-0mg_20tab_elicuis/p,vtex
4245,FORMULA LACTEA 0-6MESES 230GR NAN 1,,109.0,Fórmulas infantiles,Bebés,,,230000mg,lactea,https://www.farmaciasdesimilares.com/formula_lactea_0-6meses_230gr_nan_1/p,vtex
4268,PASTA DENTAL SENSIBILIDAD 45GR SENSODYNE,,42.0,Higiene,"Higiene, curación y diagnóstico",unguento,,45000mg,pasta,https://www.farmaciasdesimilares.com/pasta_dental_sensib_45gr_sensodyne/p,vtex
4241,ALFA CETOANALOGOS AMINOACIDOS 630 MG 100 TABLETAS,,859.0,Medicamentos éticos,Medicamentos,tableta,100,630mg,,https://www.farmaciasdesimilares.com/alfa_cetoanalogos_aminoac_630mg_100tab/p,vtex
4237,CASEINATO CALCIO 8.8GR POLVO 100GR CASEC,,239.01,Dieta polimérica,Suplementos y multivitamínicos,polvo,,100000mg 8800mg,caseinato,https://www.farmaciasdesimilares.com/caseinato_calcio_8-8gr_pvo_100gr_casec/p,vtex
4215,GOMITAS CURCUMA/JENGIBRE 60 PIEZAS MULTIGOMI,,189.0,Funcionamiento gastrointestinal,Funcionamiento gastrointestinal,,60,,gomitas + jengibre,https://www.farmaciasdesimilares.com/gomitas_curcuma_jengi_60_pzas_multigomi/p,vtex
4212,GOMITAS BETABEL/CQ10/VITAMINA B12 60PIEZAS,,189.0,Circulatorio,Suplementos y multivitamínicos,,60,,gomitas,https://www.farmaciasdesimilares.com/gomitas_betabel_cq10_vit_b12_60pzas/p,vtex
4194,PRUEBA DE EMBARAZO DIGITAL SIMIBABY,,139.0,Material de diagnóstico,"Higiene, curación y diagnóstico",,,,prueba,https://www.farmaciasdesimilares.com/prueba_de_embarazo_digital_simibaby/p,vtex
4192,JERINGA PARA INSULINA 1ML 31X6 10 PIEZAS ULTRA FINE,,52.0,Material de curación,"Higiene, curación y diagnóstico",,10,1ml,,https://www.farmaciasdesimilares.com/jeringa_p_insu_1ml_31x6_10pzas_ultra_f/p,vtex
4187,GOMITAS OMEGA ADULTO 60 PIEZAS MULTIGOMI,,161.0,Circulatorio,Suplementos y multivitamínicos,,60,,gomitas,https://www.farmaciasdesimilares.com/gomitas_omega_adulto_60pzas_multigomi/p,vtex
4186,CLORHEXIDINA GEL BIOADHESIVO 50ML PERIOXIDIN,,236.0,Higiene,"Higiene, curación y diagnóstico",gel,,50ml,clorhexidina,https://www.farmaciasdesimilares.com/clorhexidina_gel_bio_50ml_perioxidin/p,vtex
4184,GOMITAS COMPLEJO B 60 PIEZAS MULTIGOMI,,189.0,Multivitamínicos,Suplementos y multivitamínicos,,60,,gomitas,https://www.farmaciasdesimilares.com/gomitas_complejo_b_60_pzas_multigomi/p,vtex
4181,ACIDO TIOCTICO 600MG 30 TABLETAS THIOCTACID,,1049.0,Diabetes,Diabetes,tableta,30,600mg,,https://www.farmaciasdesimilares.com/acido_tioctico_600mg_30tab_thioctacid/p,vtex
4153,OLMESARTAN/AMLODIPINO/HIDROCLOROTIAZIDA 28 TABLETAS,,699.0,Antihipertensivo,Medicamentos,tableta,28,,olmesartan + amlodipino + hidroclorotiazida,https://www.farmaciasdesimilares.com/olmesartan_amlodipino_hidrocloro_28tab/p,vtex
4160,NEOMICINA/POLIMIXINA/FLUOCINOLONA/ LIDOCAINA OTICA 5ML SYNALAR,,139.0,Antibiótico,Medicamentos,,,5ml,neomicina + polimixina + fluocinolona + lidocaina,https://www.farmaciasdesimilares.com/neomici_poli_flu_lido-otica_5ml_synalar/p,vtex
4126,GOMITAS OMEGA  KIDS 60PIEZAS MULTIGOMI,,165.0,Multivitamínicos,Suplementos y multivitamínicos,,60,,gomitas,https://www.farmaciasdesimilares.com/gomitas_omega__kids_60pzas_multigomi/p,vtex
4122,GABAPENTINA/VITAMINAB1/VITAMINAB12 30CAPSULAS GAVINDO N,,969.0,Medicamentos éticos,Medicamentos,,30,,gabapentina + vitaminab,https://www.farmaciasdesimilares.com/gabapentina_vitb1_vitb12_30cap_gavindo_n/p,vtex
4103,METFORMINA /LINAGLIPTINA 850MG/2.5MG 60TABLETAS,,1099.0,Diabetes,Medicamentos,,60,2.5mg 850mg,metformina + linagliptina,https://www.farmaciasdesimilares.com/metformina_linaglip_850mg_2_5mg_60tab/p,vtex
4084,VITAMINAS/ HIERRO 30 TABLETAS,,449.0,Antianémico,Medicamentos,tableta,30,,hierro,https://www.farmaciasdesimilares.com/vitaminas_hierro_30tab/p,vtex
4070,FORMULA LACTEA 0-12 MESES 350GR SIMILAC,,379.0,Fórmulas infantiles,Bebés,,,350000mg,lactea,https://www.farmaciasdesimilares.com/formula_lactea_0_12_meses_350gr_similac_/p,vtex
4016,GOMITAS MULTIVITAMINICO HOMBRE 60 PIEZAS MULTIGOMI,,189.0,Multivitamínicos,Suplementos y multivitamínicos,,60,,gomitas,https://www.farmaciasdesimilares.com/gomitas_multi_hombre_60_pzas_multigomi/p,vtex
4067,COLAGENO/VITAMINA C GEL ORAL 50GR SIMI SPACE,,29.0,Belleza,Suplementos y multivitamínicos,gel,,50000mg,colageno,https://www.farmaciasdesimilares.com/simi_space_colageno_vitc_gel_oral_50gr/p,vtex
4051,DIOSMECTITA 3G 10 SOBRES IPRIKENE,,299.0,Antidiarreico,Funcionamiento gastrointestinal,sobre,10,3000mg,diosmectita,https://www.farmaciasdesimilares.com/diosmectita_3g_10sobres_iprikene/p,vtex
4032,FINASTERIDA 1MG 30 TABLETAS,,289.0,Medicamentos éticos,Medicamentos,tableta,30,1mg,finasterida,https://www.farmaciasdesimilares.com/finasterida_1mg_30tab/p,vtex
4017,PARACETAMOL/CAFEINA/FENILEFRINA 10 TABLETAS SEDALMERCK,,52.0,Analgésicos,Analgesia,tableta,10,,paracetamol + cafeina + fenilefrina,https://www.farmaciasdesimilares.com/paracetamol_cafe_fenile_10tab_sedalmerck/p,vtex
3988,DIACEREINA/ MELOXICAM 50 MG/15 MG 20 CAPSULAS,,699.0,Antiinflamatorio,Medicamentos,capsula,20,15mg 50mg,diacereina + meloxicam,https://www.farmaciasdesimilares.com/diacereina_meloxicam_50mg_15mg_20cap/p,vtex
3987,TELMISARTAN/AMLODIPINO 80MG/5MG 28 CAPSULAS,,499.0,Antihipertensivo,Medicamentos,capsula,28,5mg 80mg,telmisartan + amlodipino,https://www.farmaciasdesimilares.com/telmisartan_amlodipino_80mg_5mg_28_cap/p,vtex
3971,GELASIMI FORTE POLVO 15 SOBRES ETERNAL SECRET,,179.0,Belleza,Cuidado de la piel y belleza,polvo,15,,gelasimi,https://www.farmaciasdesimilares.com/eternal_secret_gelasimi_forte_pvo_15sob_eternal_secret/p,vtex
3970,CREMA MATIFICANTE 50ML ETERNAL SECRET,,209.0,Belleza,Cuidado de la piel y belleza,crema,,50ml,matificante,https://www.farmaciasdesimilares.com/crema_matificante_50ml_eternal_secret/p,vtex
3968,SULFATO FERROSO 75MG/ML SOLUCION PEDIATRICA 50ML FERINSOL,,249.0,Multivitamínicos,Suplementos y multivitamínicos,solucion,,50ml 75mg,sulfato,https://www.farmaciasdesimilares.com/sul_ferroso_75mg_ml_solped_50ml_ferinsol/p,vtex
3966,ADEROGYL C MULTIVITAMINICO INFANTIL 10ML. AYUDA A LA PREVENCION Y TRATAMIENTO DE LA GRIPE,,59.0,Sistema inmune,Aparato respiratorio,,,10ml,aderogyl,https://www.farmaciasdesimilares.com/vitamin_a_d_c_sol_inf_gts_10ml_aderogylc/p,vtex
3950,TRIBENOSIDO / LIDOCAINA 5GR/2GR 30GR CREMA,,119.0,Antiinflamatorios,Analgesia,crema,,2000mg 30000mg 5000mg,tribenosido + lidocaina,https://www.farmaciasdesimilares.com/tribenosido_lidocaina_5gr_2gr_30gr_crema/p,vtex
3949,DROPROPIZINA/BROMHEXINA 150 MG/80 MG 200ML JARABE INFANTIL,,129.0,Aparato respiratorio,Medicamentos,jarabe,,150mg 200ml 80mg,dropropizina + bromhexina,https://www.farmaciasdesimilares.com/dropro_brome_150mg_80mg_200ml_jbe_inf/p,vtex
3946,CONDON ALFA TEXTURIZADO SABOR AROMA 3 PIEZAS,,42.0,Condones,Salud sexual,,3,,,https://www.farmaciasdesimilares.com/condon_alfa_texturiza_sabor_aroma_3pzas/p,vtex
3874,MESALAZINA 1200MG 16 COMPRIMIDOS LIBERACION PROLONGADA,,399.0,Funcionamiento gastrointestinal,Medicamentos,tableta,16,1200mg,mesalazina,https://www.farmaciasdesimilares.com/mesalazina-1200mg-16comp-lp/p,vtex
3909,METFORMINA / VILDAGLIPTINA 500MG/50MG 30 COMPRIMIDOS,,369.0,Diabetes,Medicamentos,tableta,30,500mg 50mg,metformina + vildagliptina,https://www.farmaciasdesimilares.com/-metformina-vilda-500mg-50mg-30-com/p,vtex
3901,CONTORNO OJOS CON COLOR 15ML ETERNAL,,209.0,Belleza,Cuidado de la piel y belleza,,,15ml,contorno,https://www.farmaciasdesimilares.com/serum_contorno_ojos_c_color_15ml_eternal/p,vtex
3895,DEXLANSOPRAZOL 30MG 7 CAPSULAS LIBERACION RETARDADA,,149.0,Funcionamiento gastrointestinal,Medicamentos,capsula,7,30mg,dexlansoprazol,https://www.farmaciasdesimilares.com/dexlansoprazol_30mg_7cap_lr/p,vtex
3855,TABLETAS LIMPIADORAS EFERVESCENTES COREGA 30 TABLETAS,,84.0,Higiene,"Higiene, curación y diagnóstico",tableta,30,,limpiadoras,https://www.farmaciasdesimilares.com/tabletas_limpiadoras_eferv_30tab_corega/p,vtex
3854,ADHESIVO PROTESIS DENTAL CREMA ULTRACOREGA 20GR 1 PIEZA,,97.0,Higiene,"Higiene, curación y diagnóstico",crema,1,20000mg,,https://www.farmaciasdesimilares.com/adhesivo_protesis_dent_crema_20gr_corega/p,vtex
3851,CREMA ANTI ESTRIAS 200GR SIMIBABY,,109.0,Dermatológico,Cuidado de la piel y belleza,crema,,200000mg,,https://www.farmaciasdesimilares.com/crema_anti_estrias_200gr_simibaby/p,vtex
3842,TIRAS REACTIVAS ON CALL PLUS 50 PIEZAS,,280.0,Tiras reactivas,Diabetes,,50,,tiras,https://www.farmaciasdesimilares.com/tiras_reactivas_on_call_plus_50_pzas/p,vtex
3838,ISOTIPENDILO 0.75/100GR JALEA ANDANTOL 25 GR 1 PIEZA,,174.0,Repelentes,Cuidado de la piel y belleza,jalea,1,100000mg 25000mg,isotipendilo,https://www.farmaciasdesimilares.com/isotipen_0_75_100gr_jalea_25gr_andantol/p,vtex
