SKU,EAN,STOCK,AVAILABLE
FARMACAPITALmt_eq-rad100,7501384545659,0,false
FARMACAPITALmt_eq-loe058,7502211784005,0,false
FARMACAPITALmt_eq-son096,7502001164697,0,false
FARMACAPITALmt_eq-ram014,7502227871058,0,false
FARMACAPITALmt_eq-his076,7502213042370,0,false
FARMACAPITALmt_eq-mai144,0785118753962,3,true
FARMACAPITALmt_eq-mai142,785118753955,0,false
FARMACAPITALmt_fc-74305449,5000174305449,0,false
FARMACAPITALmt_fc-08426944,7501008426944,0,false
FARMACAPITALmt_fc-84973401,7501008497340,0,false
FARMACAPITALmt_eq-mav378,7502009748929,0,false
FARMACAPITALmt_eq-mav174,7502009742095,0,false
FARMACAPITALmt_eq-mav175,7502009742101,0,false
FARMACAPITALmt_eq-mav098,7502009740459,0,false
FARMACAPITALmt_fc-71800210,7501471800210,0,false
FARMACAPITALmt_eq-mai141,785118753887,0,false
FARMACAPITALmt_fc-5bc5f234,7501349012943,1,true
FARMACAPITALmt_fc-lv-ams495,7501349020139,0,false
FARMACAPITALmt_fc-lv-bea420,7502209857032,0,false
FARMACAPITALmt_eq-rad081,7501563380163,0,false
FARMACAPITALmt_fc-09745027,7502009745027,0,false
FARMACAPITALmt_eq-mav263,7502009745522,0,false
FARMACAPITALmt_fc-42326414,3600542326414,0,false
FARMACAPITALmt_fc-68900127,7501868900127,7,true
FARMACAPITALmt_fc-68900134,7501868900134,0,false
FARMACAPITALmt_fc-42003469,070942003469,0,false
FARMACAPITALmt_fc-92506601,7506192506601,0,false
FARMACAPITALmt_fc-06247468,7506306247468,0,false
FARMACAPITALmt_fc-99428024,7501199428024,0,false
FARMACAPITALmt_fc-00942760,4005900942760,0,false
FARMACAPITALmt_fc-99425580,7501199425580,0,false
FARMACAPITALmt_fc-30713547,7501130713547,0,false
FARMACAPITALmt_fc-mulier30,7501130709847,0,false
FARMACAPITALmt_fc-30713851,7501130713851,0,false
FARMACAPITALmt_fc-13071164,7501130711642,0,false
FARMACAPITALmt_fc-4f05124e,7501130713868,0,false
FARMACAPITALmt_fmx-501000,,0,false
FARMACAPITALmt_fmx-504790,7501130742134,0,false
FARMACAPITALmt_fmx-500999,7501130709830,0,false
FARMACAPITALmt_fmx-500998,,0,false
FARMACAPITALmt_fmx-501003,,0,false
FARMACAPITALmt_fc-5c8c9c11,7503027446279,1,true
FARMACAPITALmt_eq-pge033,7503008344785,3,true
FARMACAPITALmt_fc-40036354,6502400363548,0,false
FARMACAPITALmt_fc-60f627d5,7501349026094,0,false
FARMACAPITALmt_fc-63975795,,1,true
FARMACAPITALmt_fc-70100013,2008470100013,0,false
FARMACAPITALmt_fc-428a228f,780083140663,0,false
FARMACAPITALmt_fc-974ee5fd,780083141875,0,false
FARMACAPITALmt_fc-33956133,7501033956133,0,false
FARMACAPITALmt_fc-33956140,7501033956140,0,false
FARMACAPITALmt_fc-33956126,7501033956126,0,false
FARMACAPITALmt_eq-nov157,7501075717013,0,false
FARMACAPITALmt_fc-07521317,7501507521317,98,true
FARMACAPITALmt_fc-58715517,7501095409004,0,false
FARMACAPITALmt_fc-87154871,7501058715487,0,false
FARMACAPITALmt_fc-22111352,7501022111352,0,false
FARMACAPITALmt_fc-22150092,7501022150092,0,false
FARMACAPITALmt_eq-bio112,7501573904700,0,false
FARMACAPITALmt_fc-27425008,7502227425008,0,false
FARMACAPITALmt_fmx-300644,7501048942442,0,false
FARMACAPITALmt_fmx-502386,7502223112193,0,false
FARMACAPITALmt_fc-42507240,070942507240,0,false
FARMACAPITALmt_fc-42307109,070942307109,2,true
FARMACAPITALmt_fc-58203691,7502235820369,3,true
FARMACAPITALmt_fc-47521025,7501547521025,0,false
FARMACAPITALmt_fc-a2b284e0,75058661,0,false
FARMACAPITALmt_fc-25304142,7501825304142,0,false
FARMACAPITALmt_eq-mai099,785120754681,0,false
FARMACAPITALmt_fc-1321b34f,,0,false
FARMACAPITALmt_fc-2e79c2d8,7501349020412,0,false
FARMACAPITALmt_fc-42303194,070942303194,0,false
FARMACAPITALmt_eq-ams209,7501349028654,0,false
FARMACAPITALmt_eq-qum043,7502223112346,0,false
FARMACAPITALmt_fc-28979502,7501328979502,0,false
FARMACAPITALmt_fc-89794961,7501328979496,0,false
FARMACAPITALmt_fc-1812d26d,7501590286100,0,false
FARMACAPITALmt_fmx-301081,780083148980,0,false
FARMACAPITALmt_fc-3d0f54b7,7501478316813,0,false
FARMACAPITALmt_eq-mav236,7502009745478,3,true
FARMACAPITALmt_fc-f7a2cacf,7501547509016,0,false
FARMACAPITALmt_eq-rad082,7501563380286,0,false
FARMACAPITALmt_eq-loe155,7502211788423,0,false
FARMACAPITALmt_fc-64560163,7501064560163,0,false
FARMACAPITALmt_fc-262f2a30,7501349022454,0,false
FARMACAPITALmt_eq-ams424,7501349020535,0,false
FARMACAPITALmt_fc-18752637,0785118752637,0,false
FARMACAPITALmt_fmx-302907,7501590288715,0,false
FARMACAPITALmt_eq-nov092,7501075718041,0,false
FARMACAPITALmt_fc-40036965,6502400369656,0,false
FARMACAPITALmt_fc-40004643,6502400046434,0,false
FARMACAPITALmt_fc-46655079,7509546655079,0,false
FARMACAPITALmt_fc-56371159,7501056371159,0,false
FARMACAPITALmt_fc-38891190,0672388911904,0,false
FARMACAPITALmt_fc-22150221,7501022150221,0,false
FARMACAPITALmt_fc-22150801,7501022150801,0,false
FARMACAPITALmt_fc-22105207,7501022105207,0,false
FARMACAPITALmt_fc-40025839,6502400258394,0,false
FARMACAPITALmt_fc-40030338,6502400303384,0,false
FARMACAPITALmt_fc-07502441,7501007502441,0,false
FARMACAPITALmt_fc-46655727,7509546655727,0,false
FARMACAPITALmt_fc-14119032,7503014119032,0,false
FARMACAPITALmt_fc-14121782,7505514121782,0,false
FARMACAPITALmt_fc-84900280,7596849002808,0,false
FARMACAPITALmt_fc-84154058,759684154058,0,false
FARMACAPITALmt_fc-84272103,759684272103,2,true
FARMACAPITALmt_fc-84273094,759684273094,0,false
FARMACAPITALmt_fc-4391156,759684391255,58,true
FARMACAPITALmt_fc-8432071,759684432071,0,false
FARMACAPITALmt_fc-62746605,7500462746605,0,false
FARMACAPITALmt_fc-00001612,3311000001612,1,true
FARMACAPITALmt_fc-23111387,7502223111387,0,false
FARMACAPITALmt_fc-23272151,7506022327208,97,true
FARMACAPITALmt_fc-23273451,7506022327338,98,true
FARMACAPITALmt_fc-22300881,7506022300881,97,true
FARMACAPITALmt_fc-22300775,7506022300775,0,false
FARMACAPITALmt_fmx-307657,7506022300690,0,false
FARMACAPITALmt_fmx-307658,7506022314741,48,true
FARMACAPITALmt_fmx-506388,7506022300751,0,false
FARMACAPITALmt_fmx-506389,7506022300829,95,true
FARMACAPITALmt_fmx-506386,7506022300843,0,false
FARMACAPITALmt_fmx-301565,7506022307897,9,true
FARMACAPITALmt_fc-27879559,7502227879559,0,false
FARMACAPITALmt_eq-col252,780083148928,0,false
FARMACAPITALmt_eq-loe013,7502211780229,0,false
FARMACAPITALmt_eq-ams328,7501349024267,0,false
FARMACAPITALmt_eq-ams160,7501349023369,1,true
FARMACAPITALmt_fc-8fb65b79,7502009749223,0,false
FARMACAPITALmt_eq-mai071,785118752330,0,false
FARMACAPITALmt_fc-697eead0,7502009747656,0,false
FARMACAPITALmt_fc-08895196,7502208895196,3,true
FARMACAPITALmt_fc-08344716,7503008344716,0,false
FARMACAPITALmt_fmx-502700,,0,false
FARMACAPITALmt_fc-9890973,7502259890973,0,false
FARMACAPITALmt_fc-9890331,7502259890331,0,false
FARMACAPITALmt_fmx-503473,7502259890096,0,false
FARMACAPITALmt_fc-08344488,7503008344488,0,false
FARMACAPITALmt_fc-08344495,7503008344495,0,false
FARMACAPITALmt_fc-08344303,7503008344303,0,false
FARMACAPITALmt_fmx-300936,7502009747144,0,false
FARMACAPITALmt_eq-nov054,7501075717044,0,false
FARMACAPITALmt_fc-09740435,7502009740435,3,true
FARMACAPITALmt_eq-mav182,7502009743856,0,false
FARMACAPITALmt_eq-mav118,7502009741784,0,false
FARMACAPITALmt_fc-09740657,7502009740657,0,false
FARMACAPITALmt_eq-mav115,7502009741005,0,false
FARMACAPITALmt_fmx-501200,7502009740305,0,false
FARMACAPITALmt_eq-son264,7502001166981,0,false
FARMACAPITALmt_fc-01167001,7502001167001,0,false
FARMACAPITALmt_fc-51078461,7506475107846,0,false
FARMACAPITALmt_fc-51078531,7506475107853,0,false
FARMACAPITALmt_fc-5106788,7506475106788,0,false
FARMACAPITALmt_fc-59225411,7501059225411,0,false
FARMACAPITALmt_fc-58611420,7501058611420,0,false
FARMACAPITALmt_fc-92821171,7501059282117,0,false
FARMACAPITALmt_fc-51067711,7506475106771,0,false
FARMACAPITALmt_fc-b25094c4,785118753528,0,false
FARMACAPITALmt_fc-b69fcbf4,785120753530,0,false
FARMACAPITALmt_fc-18753597,0785118753597,3,true
FARMACAPITALmt_eq-ams497,7501349022249,0,false
FARMACAPITALmt_fc-c721e8d7,7501349021419,0,false
FARMACAPITALmt_fc-28833707,7501342802954,0,false
FARMACAPITALmt_eq-qui096,7501644707506,0,false
FARMACAPITALmt_eq-qui127,7501644707490,0,false
FARMACAPITALmt_eq-ult230,7502216806474,2,true
FARMACAPITALmt_eq-tem009,7501249600813,0,false
FARMACAPITALmt_fc-04908738,7503004908738,0,false
FARMACAPITALmt_fc-e826d304,7501349021983,0,false
FARMACAPITALmt_eq-mav239,7502009745386,0,false
FARMACAPITALmt_eq-ser117,7501258205474,0,false
FARMACAPITALmt_eq-nov032,7501075717150,0,false
FARMACAPITALmt_eq-brl072-1,,8,true
FARMACAPITALmt_eq-brl072,7502208894915,8,true
FARMACAPITALmt_fc-lv-gno016,6502400291650,0,false
FARMACAPITALmt_fc-002663,7501057002663,0,false
FARMACAPITALmt_eq-ser025,7501258203586,0,false
FARMACAPITALmt_eq-mav331,7502009747021,0,false
FARMACAPITALmt_eq-pge059,7503027446408,0,false
FARMACAPITALmt_eq-mav043,7502009740244,2,true
FARMACAPITALmt_fc-6040351,7502276040351,0,false
FARMACAPITALmt_fc-24227339,7502224227339,0,false
FARMACAPITALmt_eq-bio138,7501573904403,0,false
FARMACAPITALmt_fc-73906407,7501573906407,1,true
FARMACAPITALmt_fc-14983153,7502214983153,0,false
FARMACAPITALmt_fc-58793249,7501058793249,0,false
FARMACAPITALmt_fc-01015141,7506460101514,1,true
FARMACAPITALmt_fc-60101378,7506460101378,0,false
FARMACAPITALmt_fc-09745539,7502009745539,0,false
FARMACAPITALmt_fc-09749209,7502009749209,0,false
FARMACAPITALmt_fc-e69f2e63,7506313000575,1,true
FARMACAPITALmt_eq-son089,7502001160231,0,false
FARMACAPITALmt_eq-qui091,7501109763986,0,false
FARMACAPITALmt_fc-75125811,7501027512581,1,true
FARMACAPITALmt_fc-75163051,7501027516305,0,false
FARMACAPITALmt_fc-85278507,0736085278507,0,false
FARMACAPITALmt_eq-cod060,7503028771400,0,false
FARMACAPITALmt_fmx-301025,7506022330901,0,false
FARMACAPITALmt_eq-cmd015,7501590222214,0,false
FARMACAPITALmt_eq-mai152,785118752941,0,false
FARMACAPITALmt_eq-mai150,0785118754204,0,false
FARMACAPITALmt_eq-pby008,7503014377180,0,false
FARMACAPITALmt_eq-pby007,7503014377197,0,false
FARMACAPITALmt_eq-son092,7502001162518,0,false
FARMACAPITALmt_eq-son091,7502001162525,1,true
FARMACAPITALmt_fmx-303280,7502274792115,0,false
FARMACAPITALmt_fc-7048853,7891317048853,0,false
FARMACAPITALmt_eq-avt213,7502209858046,0,false
FARMACAPITALmt_fc-dff99c3f,3311000003920,1,true
FARMACAPITALmt_fc-d4ac123b,3311000001209,2,true
FARMACAPITALmt_fc-931b4809,3311000001476,3,true
FARMACAPITALmt_fc-69387811,3311000001421,1,true
FARMACAPITALmt_fc-5a697cc2,3311000001582,1,true
FARMACAPITALmt_fc-38cafe6b,3311000001537,1,true
FARMACAPITALmt_fc-89f00320,,3,true
FARMACAPITALmt_fc-127f5753,3311000015084,1,true
FARMACAPITALmt_fc-25e452b6,3311000001223,1,true
FARMACAPITALmt_fc-d037156b,3311000003708,0,false
FARMACAPITALmt_fc-578f060c,3311000003739,0,false
FARMACAPITALmt_fc-5d59ed54,3311000000776,0,false
FARMACAPITALmt_fc-3676d5dc,3311000001513,1,true
FARMACAPITALmt_fc-62034164,3311000001605,1,true
FARMACAPITALmt_fc-5ef90195,3311000003845,0,false
FARMACAPITALmt_fc-39036c88,3311000001407,1,true
FARMACAPITALmt_fc-9507cd66,3311000003388,0,false
FARMACAPITALmt_fc-cb5c11ed,3311000003425,0,false
FARMACAPITALmt_fc-0acc5b6a,3311000003722,0,false
FARMACAPITALmt_fc-efb599b5,3311000000868,3,true
FARMACAPITALmt_fc-fbd776d2,3311000003487,0,false
FARMACAPITALmt_fc-fd718df3,3311000000967,1,true
FARMACAPITALmt_fc-47aaf23b,3311000003494,0,false
FARMACAPITALmt_fc-feaecbf1,3311000001087,1,true
FARMACAPITALmt_fc-9827438f,3311000000882,1,true
FARMACAPITALmt_fc-a680f97e,3311000001506,1,true
FARMACAPITALmt_fc-d3d28e20,3311000000493,1,true
FARMACAPITALmt_fc-c4530823,3311000000936,0,false
FARMACAPITALmt_fc-46601138,7506346601138,3,true
FARMACAPITALmt_fc-926099d3,,3,true
FARMACAPITALmt_eq-alp0628,7502226293776,0,false
FARMACAPITALmt_eq-pyg016,0020800790246,0,false
FARMACAPITALmt_eq-bea429,7501342802565,3,true
FARMACAPITALmt_eq-bea416,7501342804385,0,false
FARMACAPITALmt_fc-49024151,7501349024151,0,false
FARMACAPITALmt_eq-bea424,7501342804408,0,false
FARMACAPITALmt_eq-phg017,7501299379158,0,false
FARMACAPITALmt_eq-rad093,7501563380316,1,true
FARMACAPITALmt_eq-loe111,7502211788843,0,false
FARMACAPITALmt_eq-son098,7502001164611,0,false
FARMACAPITALmt_eq-wer046,7502240450827,0,false
FARMACAPITALmt_fc-50587fa6,7503001007120,1,true
FARMACAPITALmt_fc-04908714,7503004908714,0,false
FARMACAPITALmt_fc-46642073,7502246642073,0,false
FARMACAPITALmt_fc-58210379,7501258210379,0,false
FARMACAPITALmt_eq-qum006,7502223111073,0,false
FARMACAPITALmt_fc-27427392,7502227426982,0,false
FARMACAPITALmt_fmx-301546,7501384545574,0,false
FARMACAPITALmt_fc-01162365,7502001162365,0,false
FARMACAPITALmt_fc-06922711,7502006922711,0,false
FARMACAPITALmt_fc-06922728,7502006922728,0,false
FARMACAPITALmt_fc-06920021,7502006920021,0,false
FARMACAPITALmt_fc-07535494,7501007535494,0,false
FARMACAPITALmt_fc-46655055,7509546655055,0,false
FARMACAPITALmt_fc-35168991,7500435168991,0,false
FARMACAPITALmt_fc-35169035,7500435169035,0,false
FARMACAPITALmt_eq-ser183,7501258215954,0,false
FARMACAPITALmt_fc-73902966,7501573902966,0,false
FARMACAPITALmt_fc-47624171,7502234762417,0,false
FARMACAPITALmt_fc-47640531,7502234764053,0,false
FARMACAPITALmt_fc-e6112f15,7502001165533,0,false
FARMACAPITALmt_fc-aea8c8da,7501075713718,0,false
FARMACAPITALmt_fc-40015366,6502400153668,0,false
FARMACAPITALmt_fc-45722547,7502245722547,0,false
FARMACAPITALmt_fc-01157296,7506309895208,2,true
FARMACAPITALmt_fc-01405335,7506339394719,2,true
FARMACAPITALmt_fc-9892403,7502259892403,0,false
FARMACAPITALmt_fc-9741524,7502009741524,0,false
FARMACAPITALmt_fc-85132069,736085132069,0,false
FARMACAPITALmt_eq-bru053,7501537102845,2,true
FARMACAPITALmt_fc-50003151,7501165000315,0,false
FARMACAPITALmt_fc-50002301,7501165000230,0,false
FARMACAPITALmt_eq-son104,7502001166028,0,false
FARMACAPITALmt_eq-bea336,7501342804583,1,true
FARMACAPITALmt_eq-exa035,75049805,0,false
FARMACAPITALmt_eq-exa045,75050764,0,false
FARMACAPITALmt_eq-loe014,7502211780687,0,false
FARMACAPITALmt_fc-7426449,7502227426449,0,false
FARMACAPITALmt_fc-58616678,7501058616678,0,false
FARMACAPITALmt_fc-86167151,7501058616715,0,false
FARMACAPITALmt_fc-8505126,7501088505126,0,false
FARMACAPITALmt_fc-40010538,6502400105384,2,true
FARMACAPITALmt_fc-9233072,7501059233072,0,false
FARMACAPITALmt_eq-bea368,7501342803807,0,false
FARMACAPITALmt_fc-40001314,650240001314,0,false
FARMACAPITALmt_eq-nov137,7501075722253,0,false
FARMACAPITALmt_fc-75717914,7501075717914,0,false
FARMACAPITALmt_eq-alp0410,7503004908844,0,false
FARMACAPITALmt_fc-08837311,4005808837311,0,false
FARMACAPITALmt_fc-54558682,7501054558682,0,false
FARMACAPITALmt_fmx-502376,7501537102395,0,false
FARMACAPITALmt_eq-son225,,0,false
FARMACAPITALmt_fc-09760541,7501109760541,0,false
FARMACAPITALmt_fc-09790029,7501109790029,0,false
FARMACAPITALmt_fc-09790739,7501109790739,0,false
FARMACAPITALmt_fc-22322395,7506022322395,3,true
FARMACAPITALmt_fmx-506935,,3,true
FARMACAPITALmt_fc-5d9dfa3d,7851207554970,0,false
FARMACAPITALmt_eq-col133,0780083142827,0,false
FARMACAPITALmt_fc-75713770,7501075713770,0,false
FARMACAPITALmt_fc-75718676,7501075718676,0,false
FARMACAPITALmt_fc-75723137,7501075723137,0,false
FARMACAPITALmt_fc-92511261,7506192511261,0,false
FARMACAPITALmt_fc-92509213,7506192509213,0,false
FARMACAPITALmt_fc-82790504,7501082790504,0,false
FARMACAPITALmt_fc-82740011,7501082740011,0,false
FARMACAPITALmt_fc-5145497,7500435145497,0,false
FARMACAPITALmt_eq-son153,7502001164086,0,false
FARMACAPITALmt_fc-a909abc0,7502009744877,1,true
FARMACAPITALmt_fc-32911454,7501032911454,1,true
FARMACAPITALmt_fc-01163983,7501001163983,0,false
FARMACAPITALmt_fc-39390230,7506339390230,0,false
FARMACAPITALmt_fc-09839202,7506309839202,0,false
FARMACAPITALmt_fc-00204798,7503002047958,0,false
FARMACAPITALmt_fc-82200016,7501482200016,0,false
FARMACAPITALmt_fc-16803800,7502216803800,0,false
FARMACAPITALmt_fc-09745584,7502009745584,0,false
FARMACAPITALmt_fc-43517980,7500435179980,0,false
FARMACAPITALmt_fc-51037878,7891051037878,0,false
FARMACAPITALmt_eq-col073,780083140021,0,false
FARMACAPITALmt_fc-f7db080d,7501573909408,0,false
FARMACAPITALmt_fc-fd92d114,7501573900290,0,false
FARMACAPITALmt_eq-mav198,7502009744426,1,true
FARMACAPITALmt_eq-bea426,7501342804590,3,true
FARMACAPITALmt_fc-58207010,7501258207010,4,true
FARMACAPITALmt_eq-ser093,7501258206723,1,true
FARMACAPITALmt_fc-b2123139,7501075717860,0,false
FARMACAPITALmt_fc-5885e577,7501075722543,0,false
FARMACAPITALmt_fc-48623006,7501048623006,0,false
FARMACAPITALmt_fc-35911208,7501035911208,0,false
FARMACAPITALmt_fc-46657035,7509546657035,0,false
FARMACAPITALmt_fc-46059556,7509546059556,0,false
FARMACAPITALmt_fc-46683133,7509546683133,0,false
FARMACAPITALmt_fc-09745997,7502009745997,0,false
FARMACAPITALmt_fc-35155922,7500435155922,0,false
FARMACAPITALmt_fc-01303454,7501001303454,0,false
FARMACAPITALmt_eq-ams292,7501349022485,0,false
FARMACAPITALmt_eq-col080,780083140076,0,false
FARMACAPITALmt_fc-09419324,7896009419324,0,false
FARMACAPITALmt_fc-09498091,7896009498091,0,false
FARMACAPITALmt_fc-40171550,7794640171550,0,false
FARMACAPITALmt_fc-9511421,7501289511421,0,false
FARMACAPITALmt_fc-28951141,7501289511414,0,false
FARMACAPITALmt_fc-24004581,7506452400458,0,false
FARMACAPITALmt_fc-52400212,7506452400212,0,false
FARMACAPITALmt_fc-43475014,7501943475014,0,false
FARMACAPITALmt_fc-16800803,7501943474994,0,false
FARMACAPITALmt_fc-73629981,7501017362998,14,true
FARMACAPITALmt_fc-56131681,7506425613168,1,true
FARMACAPITALmt_fc-3961366,7501033961366,0,false
FARMACAPITALmt_fc-33951008,7501033956317,0,false
FARMACAPITALmt_fc-33950063,7501033956331,0,false
FARMACAPITALmt_fc-33950209,7501033956294,0,false
FARMACAPITALmt_fc-ifc-pei01,2008560100015,0,false
FARMACAPITALmt_fc-ifc-pei02,2008570100012,0,false
FARMACAPITALmt_fc-ifc-pei03,2008580100019,2,true
FARMACAPITALmt_fc-3a4583f3,7501349012172,0,false
FARMACAPITALmt_fc-f183c6e9,7501349011175,4,true
FARMACAPITALmt_eq-loe066,7502211784043,0,false
FARMACAPITALmt_fc-b4477a00,7503000422757,0,false
FARMACAPITALmt_fc-7aa38f97,7503000422696,0,false
FARMACAPITALmt_fc-b72a6420,7503000422719,0,false
FARMACAPITALmt_eq-ams370,7501349028487,0,false
FARMACAPITALmt_fc-00753067,020800753067,0,false
FARMACAPITALmt_fc-ifc-per01,2008540100011,3,true
FARMACAPITALmt_fc-9a1c64e7,,0,false
FARMACAPITALmt_fc-bcf59548,2008480100010,10,true
FARMACAPITALmt_fc-c22ebfe6,,0,false
FARMACAPITALmt_fc-614e4f82,,0,false
FARMACAPITALmt_fc-ffc25dd1,,0,false
FARMACAPITALmt_fc-a871d831,,0,false
FARMACAPITALmt_fc-83141226,780083141226,0,false
FARMACAPITALmt_eq-qum014,7502223111202,0,false
FARMACAPITALmt_fc-26291475,7502226291475,0,false
FARMACAPITALmt_fc-8062229,3664798062229,0,false
FARMACAPITALmt_eq-son204,7502001162693,0,false
FARMACAPITALmt_fc-ifc-pin01,2008530100014,0,false
FARMACAPITALmt_eq-ult146,7502216796737,0,false
FARMACAPITALmt_fc-49024175,7501349024175,0,false
FARMACAPITALmt_fmx-303091,793969285204,0,false
FARMACAPITALmt_fmx-504851,7502008986933,0,false
FARMACAPITALmt_eq-nov176,7501075727517,3,true
FARMACAPITALmt_eq-ult191,7502216797376,1,true
FARMACAPITALmt_fc-5112881,7501125112881,0,false
FARMACAPITALmt_fc-14377074,7503014377074,0,false
FARMACAPITALmt_fmx-505937,,0,false
FARMACAPITALmt_fc-31405888,780083140588,0,false
FARMACAPITALmt_fc-00001049,3311000001049,3,true
FARMACAPITALmt_fc-95201021,7501289520102,0,false
FARMACAPITALmt_fc-56330378,7501056330378,0,false
FARMACAPITALmt_eq-ams498,7501349028845,0,false
FARMACAPITALmt_eq-ams279,7501349028364,0,false
FARMACAPITALmt_eq-son193,7502001162600,0,false
FARMACAPITALmt_eq-ifa001,7501249606778,0,false
FARMACAPITALmt_fc-04d83b46,785120755442,0,false
FARMACAPITALmt_fc-36003621,7501836003621,0,false
FARMACAPITALmt_eq-bea338,7501342803104,3,true
FARMACAPITALmt_eq-ams232,7501349025943,0,false
FARMACAPITALmt_eq-ams234,,0,false
FARMACAPITALmt_fc-49025967,7501349025967,0,false
FARMACAPITALmt_eq-mav065,7502009740299,0,false
FARMACAPITALmt_eq-mav064,7503000422191,0,false
FARMACAPITALmt_eq-pge046,7503008344211,3,true
FARMACAPITALmt_fc-08344501,7503008344501,1,true
FARMACAPITALmt_eq-his085,7502213042745,0,false
FARMACAPITALmt_fc-83510531,7501048351053,0,false
FARMACAPITALmt_fc-6b2adee9,7501109900008,0,false
FARMACAPITALmt_fc-00e8a9c7,7502253600486,0,false
FARMACAPITALmt_fc-49824391,7502214982439,0,false
FARMACAPITALmt_fc-49835773,7502214983573,0,false
FARMACAPITALmt_fc-14985805,7502214985805,0,false
FARMACAPITALmt_fc-14982514,7502214982514,0,false
FARMACAPITALmt_fc-49800151,7502214980015,1,true
FARMACAPITALmt_fc-49824911,7502214982491,0,false
FARMACAPITALmt_fc-4980275,7502214980275,0,false
FARMACAPITALmt_fc-49853867,7502214985386,0,false
FARMACAPITALmt_fc-49824771,7502214982477,0,false
FARMACAPITALmt_fc-14980350,7502214980350,0,false
FARMACAPITALmt_fc-14980596,7502214980596,0,false
FARMACAPITALmt_fc-14983726,7502214983726,0,false
FARMACAPITALmt_fc-49828111,7502214982811,0,false
FARMACAPITALmt_fc-14985348,7502214985348,0,false
FARMACAPITALmt_fc-66055303,7506022315281,4,true
FARMACAPITALmt_fc-08344150,7503008344150,0,false
FARMACAPITALmt_eq-wer040,7502240450070,3,true
FARMACAPITALmt_eq-lif033,7501836002020,0,false
FARMACAPITALmt_eq-bea468,7506624900908,0,false
FARMACAPITALmt_eq-qum052,7502223112445,0,false
FARMACAPITALmt_eq-qum068,7502223111288,0,false
FARMACAPITALmt_fc-34067781,7503003406778,2,true
FARMACAPITALmt_fc-3406723,7503003406723,10,true
FARMACAPITALmt_fc-45720567,7502245720567,2,true
FARMACAPITALmt_fc-45720550,7502245720550,0,false
FARMACAPITALmt_fc-45720208,7502245720208,0,false
FARMACAPITALmt_fc-45720215,7502245720215,3,true
FARMACAPITALmt_fc-45720574,7502245720574,1,true
FARMACAPITALmt_fc-27872123,7502227872123,3,true
FARMACAPITALmt_fc-27871416,7502227871416,1,true
FARMACAPITALmt_fc-26ea40a4,,4,true
FARMACAPITALmt_fc-11165726,7502001165724,0,false
FARMACAPITALmt_eq-lif153,7501836010087,0,false
FARMACAPITALmt_fc-6074bb64,7503000422498,0,false
FARMACAPITALmt_fc-90287992,7501590287992,0,false
FARMACAPITALmt_fc-08421321,7501008421321,0,false
FARMACAPITALmt_fc-8421321,7501008409527,0,false
FARMACAPITALmt_fc-57925ef3,7501075714739,3,true
FARMACAPITALmt_fc-84471476,759684471476,0,false
FARMACAPITALmt_eq-ult056,7502216792197,0,false
FARMACAPITALmt_fc-2e5b7248,,0,false
FARMACAPITALmt_eq-san025,714908100228,0,false
FARMACAPITALmt_fc-75076009,75076009,0,false
FARMACAPITALmt_fc-75069223,75069223,0,false
FARMACAPITALmt_fc-01165953,7502001165953,0,false
FARMACAPITALmt_eq-son112,7502001163072,0,false
FARMACAPITALmt_fc-01163232,7502001163232,0,false
FARMACAPITALmt_fc-53601247,7502253601247,0,false
FARMACAPITALmt_fc-92730451,7501092793045,0,false
FARMACAPITALmt_fc-12250181,354312625018,0,false
FARMACAPITALmt_eq-loe135,7502211783954,0,false
FARMACAPITALmt_eq-wer025,7503003738404,3,true
FARMACAPITALmt_fc-40450230,7502240450230,0,false
FARMACAPITALmt_fc-03738879,7503003738879,0,false
FARMACAPITALmt_eq-vit055,7502227426869,0,false
FARMACAPITALmt_fc-19006623,7501019050664,1,true
FARMACAPITALmt_fc-95451096,7501095451096,0,false
FARMACAPITALmt_fc-95467264,7501095467264,0,false
FARMACAPITALmt_fmx-505399,714908105650,0,false
FARMACAPITALmt_fc-05405168,7503005405168,0,false
FARMACAPITALmt_fc-17500820,7503017500820,6,true
FARMACAPITALmt_fc-84095411,7501008409541,0,false
FARMACAPITALmt_fc-73902584,7501573902584,1,true
FARMACAPITALmt_fc-73909859,7501573909859,2,true
FARMACAPITALmt_fc-85592111,7501088559211,0,false
FARMACAPITALmt_fc-06234062,7506306234062,0,false
FARMACAPITALmt_fc-06249783,7506306249783,0,false
FARMACAPITALmt_fc-8281209,7501298281209,0,false
FARMACAPITALmt_fc-5181402,7500435181402,0,false
FARMACAPITALmt_fc-98215099,7501298215099,0,false
FARMACAPITALmt_fmx-507495,780083148904,0,false
FARMACAPITALmt_fc-14704156,7501314704156,0,false
FARMACAPITALmt_fc-14704187,7501314704187,0,false
FARMACAPITALmt_fc-14704163,7501314704163,0,false
FARMACAPITALmt_eq-ams323,7501349021310,1,true
FARMACAPITALmt_fc-46073118,7509546073118,0,false
FARMACAPITALmt_fc-46073033,7509546073033,0,false
FARMACAPITALmt_fc-46073040,7509546073040,0,false
FARMACAPITALmt_fc-46073156,7509546073156,0,false
FARMACAPITALmt_fc-22133286,7501022133286,0,false
FARMACAPITALmt_fc-35020077,7500435020077,0,false
FARMACAPITALmt_fc-35231237,7500435231237,0,false
